trouble	19.254573615946956	191.0
rollaway	36.57792345641026	77.0
stocked	20.469970014223755	169.0
uncomfortable	32.8223390454946	152.0
planned	5.04905143729757	84.0
great	4965.258640116852	12455.0
tripadvisor	8.407306015391486	127.0
odd	7.45868331200447	127.0
apartment	6.272725852550921	82.0
management	357.7193254970566	361.0
alot	6.488204166621538	184.0
item	5.2448110625655	80.0
cash	9.35952026870304	80.0
case	5.096288484277167	213.0
bit	51.16151078582806	1836.0
outdated	17.641589200879775	110.0
refused	16.106779816309786	96.0
eventually	16.727325427006555	128.0
cart	5.945122045340733	84.0
throw	3.9411645426351942	75.0
big	82.8605816418629	1631.0
working	46.6473109332472	437.0
care	16.460349706997643	484.0
card	78.0608794898318	421.0
brown	8.411973971643977	70.0
paid	134.04841125551013	1094.0
news	9.852208181668658	76.0
gardens	39.59102113669882	103.0
wash	14.764243419922682	114.0
hospitality	4.546598495047232	77.0
machines	6.7145378121358235	132.0
bathtub	22.16651527128001	92.0
upscale	6.161160810847515	104.0
ticket	5.380191147300031	105.0
bartender	17.163985773207948	104.0
warm	57.013243237065424	670.0
duty	104.74373726808356	88.0
inside	13.083351726673166	191.0
swim	37.33474671918764	224.0
matter	14.120627416901682	194.0
euros	16.483075262096374	82.0
transport	17.990942920045224	89.0
avoid	6.277025290741621	222.0
patio	27.32246643773399	141.0
areas	84.81114408797721	548.0
month	11.509538114950141	132.0
contained	8.769305637501702	51.0
position	29.532325009543015	99.0
theatre	76.3327921274172	295.0
offered	68.15701557297999	633.0
dust	16.609652692270956	76.0
dominican	13.360812843200115	110.0
windows	91.52239269678473	433.0
credit	52.78574431302383	249.0
team	4.400026167847177	72.0
worth	43.60994740401721	917.0
lucky	15.980165702438203	148.0
early	131.71897706566534	1116.0
wanting	7.483423522258786	98.0
lower	12.907216203669076	210.0
peaceful	9.507223251945657	131.0
seafood	63.203221341254014	136.0
bed	1608.253554808719	4258.0
inexpensive	4.029300317459187	63.0
worst	29.132454170654547	412.0
kids	1116.1108112679367	1253.0
cana	5.113433955815536	144.0
sleep	97.02754254420843	707.0
worse	11.99561979287185	200.0
workout	5.38497376794994	64.0
furniture	57.29304110240689	331.0
efficient	62.62081711327378	318.0
destination	12.411801178531917	89.0
approx	8.423708848378244	94.0
smoothly	10.998250702726569	62.0
overpriced	81.9315201465978	268.0
hot	95.45697338852482	1264.0
hop	18.447295251923364	112.0
arrive	14.915489528554657	179.0
grab	6.1212400352775775	79.0
planes	12.255981509669962	110.0
call	143.96978634590334	803.0
hangers	25.178317546197867	53.0
spoke	278.49027282053294	300.0
terrific	16.432062469188775	159.0
lacking	11.563403938938968	79.0
ground	22.020563340856125	190.0
aircon	14.919700099378124	54.0
bay	646.7664194962675	1648.0
prepared	14.266868880110332	222.0
travelling	4.47797907245825	107.0
bar	1690.5845195970335	2489.0
uptown	19.868081853164046	54.0
sliding	31.514193568594894	91.0
ocean	65.22363451690663	1102.0
taxis	8.027480068654997	98.0
wall	127.66882899227751	446.0
walk	1722.9776994274052	3856.0
bag	31.751025875632365	237.0
umbrella	18.188447627844223	60.0
bad	54.06041350467391	1362.0
planning	23.658801188895893	174.0
neighborhood	24.48639469333705	75.0
doubt	8.217060042078188	91.0
stated	16.346345401297096	169.0
wake	12.828466222977399	124.0
doubles	28.662653590576	71.0
theme	8.206602281234353	169.0
property	33.211249365317904	947.0
spaces	5.3506290497323	84.0
showers	67.5349847906735	87.0
overly	23.8536704909112	86.0
office	8.444574208600734	127.0
queen	270.95093694453766	521.0
massive	6.027557065183359	123.0
north	12.414144565494935	192.0
nightmare	9.367899466347229	71.0
wait	33.69842465750094	942.0
airport	87.15045143330772	1843.0
shade	34.97943603971545	92.0
computers	5.253355630047615	108.0
executive	38.2461823186438	209.0
bedside	21.289829475377314	68.0
bottles	33.558710153451216	136.0
traveller	18.08334563482635	64.0
talking	6.403826555759071	137.0
charging	12.78577424731128	71.0
hit	4.59298957475544	165.0
taxes	27.026746721332138	100.0
bottled	4.924665600776458	90.0
magic	8.888239107616325	65.0
heater	19.80763273533624	61.0
triple	14.589936752829763	74.0
yummy	12.20883111782841	55.0
talked	15.408439414627296	59.0
bistro	86.71496387308532	145.0
on-site	4.417906886386512	60.0
works	4.293148356437089	134.0
smaller	69.67970818348722	381.0
cafe	95.450817110753	380.0
heated	83.59303515964315	93.0
advantage	5.376762319758787	151.0
remote	24.72034530019287	105.0
faces	5.965858478674866	73.0
chinese	21.630887136243132	100.0
system	11.600491105610498	238.0
style	54.23139120160811	306.0
november	32.07539285563055	148.0
faced	76.43667225238434	181.0
seating	17.373188252338	116.0
problem	117.72386949855377	1209.0
housekeeper	15.849613731499105	68.0
italian	80.35098319843442	195.0
madison	72.85759971833113	186.0
spot	38.617862634130525	312.0
tickets	3.8987137263841425	161.0
ride	46.9444685284512	423.0
salads	19.989926273317693	72.0
theater	25.611177324648068	74.0
website	32.02591759573607	470.0
cabs	15.708765766806877	80.0
receive	9.494132991363292	116.0
dated	232.99083822099578	323.0
exceptionally	22.603382193643615	93.0
wonderful	51.211022216136676	1359.0
deposit	19.467492392060127	72.0
kitchenette	29.16120874991627	78.0
bridge	8.732894524854649	90.0
roof	54.4390423146387	261.0
leading	8.205204832410205	53.0
live	6.669342853383494	218.0
confirmation	12.701462063053427	82.0
discounted	5.05808621156129	62.0
helpful	2367.1946357606084	2721.0
priceline	70.8202559030196	477.0
spotless	33.34731806200726	217.0
discount	11.81064569898663	185.0
fantastic	554.7986636532496	1277.0
friend	51.7867281149343	404.0
advertised	7.106886534169169	81.0
travelers	17.812224807479353	157.0
paying	33.86960499646034	387.0
money	169.13982667102826	1253.0
properly	34.60672781139447	152.0
ave	102.77712124617246	296.0
reported	5.586681894511966	55.0
takes	18.67459595235993	166.0
channels	38.754080832787686	167.0
security	24.00481066400327	333.0
outstanding	177.26169819259096	245.0
waterfront	33.75840145495364	79.0
exploring	26.08188024034609	117.0
empty	10.59059134688349	150.0
list	4.615990701049327	110.0
roll	19.49078617256252	89.0
replace	8.40245130726369	52.0
luxury	6.569580226698088	232.0
worried	14.782509386885064	200.0
wailea	22.93062565582112	205.0
ate	888.1242861512471	641.0
mexican	33.8732336882143	136.0
dishes	13.888786905637858	93.0
trolley	27.78913251138681	175.0
refund	9.640134760984358	55.0
breakfasts	13.3040599083872	135.0
finding	8.146678611727578	155.0
cocktails	14.78401512763589	102.0
minimal	4.142566840854839	71.0
building	133.38520414218343	1272.0
area	1932.4114199752848	3382.0
satisfied	8.904197752458673	104.0
control	25.285346757198138	143.0
visiting	30.83815648031932	268.0
snorkeling	48.557298568235915	149.0
refurbished	15.481817007837146	83.0
neat	76.61887712934941	87.0
days	66.89713299855228	1406.0
blue	22.617470766109882	140.0
person	63.13866915741542	737.0
glasses	12.168283267392653	113.0
tvs	17.53271916032236	91.0
nervous	15.368296508271358	101.0
size	618.4900233634385	1653.0
mention	7.799077528904547	238.0
charges	54.28059458477776	282.0
market	31.060938224858592	155.0
paradise	10.10804153072516	99.0
fabulous	29.94163311166754	385.0
charged	87.00571888300772	439.0
average	23.508284263876305	646.0
partner	21.267690894195198	144.0
locals	8.318055769771263	75.0
tub	79.30556160146101	459.0
choose	26.263814140361177	298.0
temperature	28.142247762426152	175.0
equipment	19.63686390902662	113.0
sleeping	53.664944529462005	254.0
completely	12.034856906139217	212.0
bother	17.165167447468022	261.0
forgot	11.032365096803892	103.0
french	33.290316210639624	105.0
musty	19.022654569613962	110.0
gym	60.276741349674744	316.0
minor	7.829485303027275	160.0
smelt	27.573028227327676	92.0
forward	5.864466594636822	149.0
conditioning	133.22107646304693	322.0
extra	106.4898892521322	1033.0
second	146.44813923850404	848.0
smell	98.3558674264779	475.0
restaurant	2542.4732646694897	2297.0
streets	25.996439501448066	145.0
tiles	32.59830656559636	109.0
warned	4.603950527529515	65.0
freezing	9.948083579930076	66.0
tiled	19.315005306267643	58.0
blocks	493.2171006627679	767.0
stained	19.027730345303812	126.0
rock	11.282279136439552	172.0
confirmed	19.47397194032048	101.0
choice	88.61613057946067	644.0
simply	7.246404378369603	248.0
feeling	4.807275068171978	199.0
trash	8.475148786845955	83.0
love	86.87445507515528	573.0
restaurants	1046.38807709052	2330.0
questions	9.482852052869923	155.0
friends	32.63233526966731	546.0
points	10.98836402879925	206.0
hairdryer	25.684667909351756	105.0
site	11.140217976971169	386.0
runs	37.04414003646537	103.0
simple	14.53420951024263	163.0
leicester	44.41659692413633	60.0
receptionist	17.353528772721855	167.0
dining	26.521137533652293	415.0
visitors	6.076847751161633	75.0
loud	68.68447592892151	525.0
people	46.694505045949036	2257.0
standard	412.95144929114934	1048.0
dark	29.78993117189978	254.0
village	486.08367421210664	720.0
motel	13.890404861262098	134.0
top	35.13991280330081	992.0
lots	39.676940411801816	905.0
guy	8.976698703531426	200.0
road	160.00030368467188	760.0
air	403.6186680332351	1018.0
easily	30.36077632566087	290.0
selling	7.48989261196998	74.0
help	19.568595914885222	602.0
child	6.2749338428264885	69.0
complain	17.544441287463812	293.0
lost	6.21969313836783	156.0
meeting	13.219912543690523	286.0
held	19.240495784832117	113.0
attendant	6.967041010450157	69.0
twin	164.58882665571096	394.0
disney	136.56867042491717	1308.0
lift	32.69869055652913	196.0
all-inclusive	14.776011852845778	69.0
games	22.93972951538054	84.0
stopped	9.283293351162662	162.0
linens	24.57113245403292	139.0
putting	5.245072399101439	78.0
ago	19.856402524966544	171.0
life	5.944690120328823	189.0
age	7.084548976749344	101.0
modern	792.505752806072	965.0
local	23.301822999070836	291.0
princess	5.986480971269052	151.0
features	4.0423749468984225	75.0
steps	25.095613915750143	186.0
shocked	12.5242061184513	82.0
driving	4.401745870785522	101.0
strip	7.222890530731653	52.0
sushi	35.32572514314025	66.0
bedrooms	7.508184760489569	87.0
contacted	17.029073417475935	75.0
remodeled	9.948561520231468	63.0
sandwich	7.215227702560483	55.0
damp	20.507213563049064	60.0
sink	145.45921744326688	432.0
laundry	10.094272551764357	130.0
loved	90.1173166423573	1264.0
details	4.331811420503186	93.0
issue	40.44466741928404	466.0
wedding	17.301781426968102	278.0
amenities	21.458319098413757	503.0
add	7.639222582610493	208.0
oceanview	15.615044622101733	51.0
forget	5.560072433219974	188.0
sunday	12.412229728726064	188.0
minute	180.21096895325135	980.0
chose	32.970581416048084	314.0
fitness	28.56586981647362	265.0
tipped	11.208026747374605	67.0
cheese	26.57620179070363	107.0
relaxed	6.3340095001163865	64.0
long	61.0020766614994	1238.0
return	126.1358047635429	773.0
italy	19.106746659607495	54.0
god	13.715115030064359	56.0
quieter	10.425460417425393	121.0
woken	17.271884845837878	68.0
champagne	9.710799733371577	82.0
finally	57.19966342693589	446.0
seaweed	48.67881728379945	62.0
music	6.544489507924251	284.0
vacation	68.42121090497665	903.0
interior	9.206638353119486	94.0
relaxing	45.66425069486381	487.0
train	55.51561926899334	331.0
pizza	16.625780964058976	136.0
absolute	5.222108728186811	77.0
larger	83.09974913615082	337.0
fish	30.241997287609152	201.0
aaa	7.343716741777653	58.0
course	9.993630790258441	471.0
california	6.139357774169697	72.0
pressure	14.143480772342631	150.0
difference	9.34500611752216	154.0
cable	17.082528668172014	89.0
attitude	22.914871333515247	148.0
rude	21.739978259983115	359.0
earplugs	6.676375812878107	63.0
online	20.09728401968639	155.0
block	95.46049767557328	453.0
traveler	18.26564140129067	135.0
fire	14.583328550147407	322.0
ended	40.84414966589517	405.0
springs	8.808938615296626	412.0
opinion	4.002738369915063	193.0
tired	28.984559010650838	327.0
in-room	7.013380305107709	125.0
traveled	4.089916196783915	105.0
returned	57.263308129984544	644.0
massages	4.5445644670245535	51.0
bottom	5.794246143698297	199.0
tea	15.802675074248354	205.0
season	5.6071235098690275	104.0
roomy	55.673944958996444	77.0
replaced	20.68330245227239	153.0
future	24.750097136361454	175.0
covered	17.622489470332493	159.0
daytona	32.91984103819826	192.0
asked	156.12451935613078	1383.0
centre	42.08829658243228	230.0
cover	5.661377530105627	86.0
timeshare	10.307820903153868	93.0
dingy	17.923017757626134	96.0
enjoy	22.932807645638942	643.0
sign	17.173814207096328	225.0
plasma	26.285273250825487	73.0
heat	19.57824954792049	174.0
hear	152.02616777266132	792.0
ideal	189.2031691573067	388.0
fault	6.716917775411435	212.0
zoo	29.672294128325323	154.0
signs	8.092369749925517	99.0
stylish	92.55967446079339	110.0
include	5.728677098044489	115.0
head	10.376990689286952	252.0
prompt	146.6805986615358	116.0
mattress	21.146993528351565	129.0
smooth	7.20272109914775	73.0
sort	9.011308030550559	166.0
closet	94.37831262581241	249.0
best	129.25184640192458	1886.0
closer	8.375722985937054	148.0
smelly	8.78234743205768	85.0
chocolate	12.33363362694946	137.0
badly	6.5144855043766405	65.0
husband	111.26126703519176	1052.0
bottle	48.04920677493188	246.0
closed	27.568801773389183	412.0
plug	20.595895988654103	55.0
tax	42.66035311757016	136.0
spectacular	9.693400308884758	211.0
lush	40.755065944093694	67.0
fine	41.20371619398314	1049.0
find	43.86352516799984	1571.0
families	29.14014892178473	223.0
television	10.090650575384336	69.0
directly	20.188086845209117	372.0
sites	37.67555778158861	142.0
steep	6.110556935514742	62.0
decision	10.232827823781122	55.0
separate	67.27161538843752	301.0
side	74.05684660278433	1235.0
washer	8.206551229506521	77.0
breeze	22.12206391543822	129.0
upper	9.974632270081997	130.0
relax	25.60859384201855	323.0
sick	27.389382058839747	119.0
hesitate	52.43359895147307	111.0
sheraton	89.20393956831325	949.0
knew	17.149358346793953	304.0
stuffy	15.473146948563308	71.0
peeling	43.15327552524936	130.0
change	78.88009613899342	519.0
gem	23.324974575547515	69.0
hyatt	28.699389744076186	819.0
casual	21.453023410716735	56.0
buildings	7.558159102245696	154.0
heart	77.67500995222044	232.0
fresh	190.54757505743044	561.0
dollars	14.972004195756625	220.0
brand	6.854687078812395	100.0
hassle	6.82050592080117	67.0
lock	54.51641112075498	131.0
cereal	59.33076079195938	75.0
heard	38.160871744111404	485.0
accomodate	12.093543148198416	69.0
sight	5.587163964508972	157.0
recommendation	7.8336896306174975	74.0
superb	39.14330730477425	195.0
process	9.124287710069865	154.0
switch	41.991490673448084	118.0
steak	23.73884021849647	115.0
rate	75.36751589907374	1091.0
river	135.88699378890408	178.0
inviting	97.36719449113185	83.0
luckily	9.242309098273154	106.0
ferry	16.815082195902203	80.0
filthy	22.424312859917443	129.0
apart	7.914582913409616	183.0
speaking	44.71243093503397	114.0
anniversary	14.997704238232727	206.0
bell	16.497998544174845	232.0
chance	4.077510951262741	135.0
gas	71.03769123256457	163.0
complimentary	36.12751013125174	271.0
wo	15.766257881575404	232.0
iron	15.405230408398783	115.0
prior	30.74377933740924	240.0
shuttle	482.6664963599019	597.0
valet	205.2579320551911	477.0
stayed	2829.462141517646	7049.0
space	319.2748505750758	810.0
decorated	72.72612876812863	293.0
round	8.79334017916719	180.0
print	9.758587175271238	101.0
club	41.230131634249695	1019.0
soho	88.40519352992759	125.0
japanese	63.6289719121742	81.0
enormous	10.787559678190094	54.0
deluxe	71.01163093852752	220.0
party	27.611245967692206	297.0
moving	15.046557163004747	108.0
center	98.85067563082687	879.0
tv	588.1031817096566	1383.0
mins	101.30914184140632	420.0
prime	6.036360012242768	100.0
drive	37.87011876002695	410.0
definitely	1078.1087330274152	1940.0
hallways	16.981782322754515	135.0
mini	48.88450421376777	329.0
birds	4.41743858243813	70.0
mine	14.462370104849846	96.0
mind	9.421125860921062	387.0
foot	9.655171973268134	180.0
corridor	33.4453866164968	109.0
mirror	27.472677127901797	81.0
attentive	43.106968292405305	169.0
soft	25.83964687546108	155.0
ordered	39.04988041568009	179.0
min	103.5454322801808	379.0
st	99.41454814614805	734.0
sq	24.86088641110543	58.0
sun	65.316607762156	263.0
food	3388.687432689824	3408.0
fridge	58.64271792568936	335.0
reserve	13.147500147798644	116.0
sofa	88.14918643470263	251.0
sd	10.643863423170119	78.0
swimming	472.36210977369467	411.0
saving	5.193074639873153	57.0
milk	9.61249186753976	68.0
design	16.709867491936958	120.0
mile	5.805484691100361	150.0
double	590.3435840892	1297.0
staying	79.47126787701212	1345.0
interested	10.692903505843987	122.0
sized	60.071877774507854	293.0
beer	6.955334700790484	189.0
needless	7.749356866423481	84.0
facing	118.60874566032886	319.0
decor	479.4481952220562	562.0
soda	7.065266748518486	68.0
range	10.302965194849358	125.0
furnishings	28.522372137387983	105.0
occasions	9.857815763103305	78.0
agent	17.24857377544823	147.0
london	147.07111547814185	991.0
pm	69.35600750150827	298.0
beds	523.1993574714462	1905.0
easy	563.810827447155	1211.0
kiddie	61.01415826240502	51.0
east	28.615221345986413	458.0
move	73.26294946252885	378.0
shut	34.477357820747756	134.0
salad	12.449683171080208	57.0
met	11.160423833865543	341.0
american	14.56634006781882	135.0
foods	16.22667842419837	51.0
eating	39.641024920990304	212.0
skyline	6.254267425178591	51.0
purchased	5.320363170397664	62.0
connect	4.004226847889291	53.0
court	253.46142684769163	424.0
happy	16.39410241110202	689.0
attended	6.023671304263063	81.0
luck	14.292145315415596	117.0
rain	6.102315044790073	81.0
soap	20.66426880668715	123.0
recommend	1544.5662971442036	2665.0
spg	4.959519283750604	57.0
funny	4.2248230317250846	53.0
spa	59.13302823431665	494.0
friday	42.41981338377373	175.0
brought	32.99117271716804	326.0
mediocre	57.83225016815361	107.0
waiters	33.45515414303385	78.0
son	23.881706085623136	250.0
calling	21.208982637773413	101.0
beat	134.7660737750562	255.0
blast	5.793738356957287	77.0
attention	9.307377620822436	137.0
pros	14.632758330003798	153.0
limited	100.10973552888522	243.0
grill	71.11877406890527	141.0
fun	77.13765534676276	649.0
lazy	118.79538856589232	205.0
played	11.950276797228822	90.0
drink	60.18038985881154	509.0
offer	21.910234450911542	481.0
movies	8.049212397446574	79.0
cleaner	14.385060926817337	106.0
buffet	1986.4672167958056	1336.0
tips	4.2750374157345155	125.0
entertainment	8.147741558397609	186.0
cleaned	281.721385839394	641.0
parks	17.63814800664335	334.0
la	125.16562976689333	967.0
spread	4.431732313792731	86.0
yards	10.701307868752897	74.0
hilton	18.430893223735538	415.0
exercise	4.163406250435313	72.0
feels	9.589237349451166	90.0
map	5.649595301385062	78.0
carmen	23.144903462243292	163.0
lobby	132.34975246469128	2081.0
man	28.536649391012276	199.0
play	65.20129740493097	218.0
expected	40.29793638436545	593.0
luxurious	8.899567094637831	149.0
plan	15.038200375595038	321.0
tower	1160.4551111711485	2654.0
friendly	2609.9443416727336	3179.0
towel	27.21914396355826	251.0
getaway	25.024120392057892	140.0
attend	4.877799975372094	79.0
check-in	97.43514367257268	764.0
price	1061.4675892229773	2631.0
comparable	9.147761493638349	51.0
fixtures	11.209854053653263	71.0
tiny	353.05614825409924	855.0
grout	12.733648317803482	56.0
group	20.453762757873125	346.0
shop	18.694144195338364	436.0
waldorf	18.717820401453466	79.0
riding	4.900194228326522	76.0
dressing	17.9399599689378	53.0
time	1274.0209024976423	5600.0
drove	5.496905921775312	89.0
making	10.813280872386612	408.0
returning	7.124281197081352	201.0
tile	24.375657498738814	89.0
sit	19.59399981891835	387.0
beach	2889.669930936387	3250.0
walking	1105.7189714697533	1974.0
doorman	8.854324513099227	64.0
offering	6.769969604221494	82.0
lunch	575.8351435596132	546.0
hustle	17.922421742999745	58.0
town	80.77132582769755	521.0
lanai	41.41425937923059	177.0
noises	13.369250060530039	68.0
serves	21.115699087065053	74.0
brunch	13.124042988363556	64.0
helped	7.328529671211374	232.0
awake	12.39615160857468	59.0
served	97.36872510649063	265.0
late	81.9164019713774	780.0
answered	6.94885282333069	67.0
mold	49.668116939237976	153.0
stroll	22.070785787345752	104.0
described	5.4689095231518925	52.0
desired	6.834275808643017	62.0
upgrade	120.71922448888114	509.0
adult	46.877605775308176	139.0
visit	85.82056207042474	858.0
advised	25.060290585363646	103.0
concerns	6.487465879832224	59.0
penn	82.68893242402049	120.0
odor	19.609138139305614	70.0
girl	13.04818260836369	141.0
harbour	9.143248850179077	110.0
tour	18.053205622275474	301.0
guest	37.56792125508714	486.0
guess	8.64490508669369	255.0
fireworks	11.896420150562202	93.0
afford	11.120352898560851	79.0
clerk	78.19557183912542	229.0
window	158.32217684512148	757.0
addition	6.757177430707161	121.0
full	64.43129437678111	953.0
lovely	26.780377305846628	1145.0
bigger	91.00537679208942	373.0
entering	20.190887239442507	98.0
ship	8.178469275821097	81.0
members	24.506167046385944	246.0
set	18.50866040777975	373.0
rates	12.449826123589247	250.0
atrium	31.077277288950846	379.0
....	22.43685869711472	348.0
waves	23.182629102554394	63.0
sea	21.60844413234485	265.0
morning	118.68663948146857	1499.0
bacon	88.98830059989018	83.0
surprised	14.10760870097244	383.0
bikes	7.611392182344996	66.0
garbage	13.3525256999156	72.0
underground	47.400428463857935	135.0
attached	17.674317736846575	138.0
considered	7.0326802646876105	71.0
disappointing	5.845418671527951	166.0
english	652.6544319113336	489.0
ac	18.59931928355389	129.0
fit	27.204614676462207	186.0
driver	7.619330749283813	122.0
white	221.19006019839185	251.0
months	13.308219708432569	176.0
tidy	145.6859950348079	144.0
complaints	8.548909750852884	357.0
west	49.5913230329973	622.0
couch	45.09050181793556	161.0
enjoyed	61.81227245986591	1099.0
middle	18.0599339317885	384.0
delivered	29.198515920014028	179.0
visited	3.9128744647171936	206.0
lamp	50.630769000303346	185.0
selection	87.61384908393724	265.0
shopping	559.9105276598447	1023.0
garage	14.972644652012233	151.0
playing	9.808229935622917	111.0
polite	345.67884664123414	354.0
excellent	832.7906258160405	2622.0
museum	105.27548680978057	182.0
tons	8.777572342863088	107.0
closing	5.896846480739063	62.0
save	8.53574128306626	141.0
marina	609.6341580217045	1670.0
allowed	21.805489285536737	220.0
junior	38.61128437839895	154.0
bucks	5.038927559872497	77.0
black	20.213834109322946	158.0
locations	15.828327165254112	114.0
activity	16.22238395083709	105.0
fee	96.48592705086668	550.0
third	62.67184245133223	260.0
confirm	10.201947043385848	80.0
tables	41.871462538961396	216.0
absolutely	45.03918285700566	634.0
enjoyable	43.066199622560255	209.0
laid	15.253837487639311	74.0
looked	53.59821714276734	839.0
low	9.50312821892874	266.0
distance	944.431145209638	1445.0
shared	15.047479868957062	66.0
lot	36.824018055679325	1382.0
